vehicle_id,zone_id,t0_image,t1_image,t0_orig_x1,t0_orig_y1,t0_orig_x2,t0_orig_y2,t0_orig_w,t0_orig_h,t1_orig_x1,t1_orig_y1,t1_orig_x2,t1_orig_y2,t1_orig_w,t1_orig_h,move_dist,diag0,diag1,diag_ratio,delta_min,move_ratio,stop,bbox_x1_640,bbox_y1_640,bbox_x2_640,bbox_y2_640,image_path,stop_bool,ok_all
1010,d,0038_top_20250703_t0,0038_top_20250703_t1,457.0,484.0,517.0,523.0,60.0,39.0,457.0,484.0,517.0,523.0,60,39,9.22,74.25,67.119,0.904,8,0.124,Yes,457.0,484.0,517.0,523.0,D:\projects\illegal_parking_project\data\images\0038_top_20250703_t1.jpg,True,True
1011,d,0038_top_20250703_t0,0038_top_20250703_t1,353.0,141.0,376.0,241.0,23.0,100.0,353.0,141.0,376.0,241.0,23,100,2.693,71.589,78.791,1.101,8,0.038,Yes,353.0,141.0,376.0,241.0,D:\projects\illegal_parking_project\data\images\0038_top_20250703_t1.jpg,True,True
1012,d,0038_top_20250703_t0,0038_top_20250703_t1,449.0,428.0,506.0,463.0,57.0,35.0,449.0,428.0,506.0,463.0,57,35,7.28,70.264,63.977,0.911,8,0.104,Yes,449.0,428.0,506.0,463.0,D:\projects\illegal_parking_project\data\images\0038_top_20250703_t1.jpg,True,True
1014,c,0038_top_20250704_t0,0038_top_20250704_t1,299.0,294.0,340.0,378.0,41.0,84.0,269.0,316.0,327.0,359.0,58,43,14.009,121.918,132.231,1.085,8,0.115,Yes,269.0,316.0,327.0,359.0,D:\projects\illegal_parking_project\data\images\0038_top_20250704_t1.jpg,True,True
1015,c,0038_top_20250704_t0,0038_top_20250704_t1,319.0,359.0,355.0,436.0,36.0,77.0,268.0,383.0,316.0,423.0,48,40,7.433,107.815,111.126,1.031,8,0.069,Yes,268.0,383.0,316.0,423.0,D:\projects\illegal_parking_project\data\images\0038_top_20250704_t1.jpg,True,True
1016,c,0039_top_20250704_t0,0039_top_20250704_t1,388.0,177.0,438.0,297.0,50.0,120.0,388.0,177.0,438.0,297.0,50,120,6.103,138.6,145.207,1.048,8,0.044,Yes,388.0,177.0,438.0,297.0,D:\projects\illegal_parking_project\data\images\0039_top_20250704_t1.jpg,True,True
1017,c,0040_top_20250704_t0,0040_top_20250704_t1,202.0,82.0,226.0,153.0,24.0,71.0,431.0,369.0,459.0,416.0,28,47,9.014,110.982,135.794,1.224,10,0.081,Yes,431.0,369.0,459.0,416.0,D:\projects\illegal_parking_project\data\images\0040_top_20250704_t1.jpg,True,True
1018,c,0040_top_20250704_t0,0040_top_20250704_t1,478.0,240.0,494.0,295.0,16.0,55.0,198.0,552.0,220.0,593.0,22,41,4.61,81.884,108.931,1.33,10,0.056,Yes,198.0,552.0,220.0,593.0,D:\projects\illegal_parking_project\data\images\0040_top_20250704_t1.jpg,True,True
1019,d,0041_top_20250704_t0,0041_top_20250704_t1,327.0,582.0,350.0,632.0,23.0,50.0,327.0,582.0,350.0,632.0,23,50,8.746,131.552,132.936,1.011,7,0.066,Yes,327.0,582.0,350.0,632.0,D:\projects\illegal_parking_project\data\images\0041_top_20250704_t1.jpg,True,True
1020,d,0041_top_20250704_t0,0041_top_20250704_t1,351.0,552.0,372.0,593.0,21.0,41.0,351.0,552.0,372.0,593.0,21,41,7.826,114.586,116.675,1.018,7,0.068,Yes,351.0,552.0,372.0,593.0,D:\projects\illegal_parking_project\data\images\0041_top_20250704_t1.jpg,True,True
1021,d,0041_top_20250704_t0,0041_top_20250704_t1,216.0,285.0,240.0,331.0,24.0,46.0,216.0,285.0,240.0,331.0,24,46,9.487,153.522,149.335,0.973,7,0.062,Yes,216.0,285.0,240.0,331.0,D:\projects\illegal_parking_project\data\images\0041_top_20250704_t1.jpg,True,True
1022,d,0041_top_20250704_t0,0041_top_20250704_t1,394.0,560.0,437.0,639.0,43.0,79.0,394.0,560.0,437.0,639.0,43,79,13.124,222.991,226.314,1.015,7,0.059,Yes,394.0,560.0,437.0,639.0,D:\projects\illegal_parking_project\data\images\0041_top_20250704_t1.jpg,True,True
1023,d,0043_top_20250623_t0,0043_top_20250623_t1,156.0,276.0,233.0,333.0,77.0,57.0,132.0,350.0,191.0,396.0,59,46,19.164,111.485,92.195,0.827,7,0.172,Yes,132.0,350.0,191.0,396.0,D:\projects\illegal_parking_project\data\images\0043_top_20250623_t1.jpg,True,True
1024,d,0043_top_20250623_t0,0043_top_20250623_t1,151.0,134.0,227.0,202.0,76.0,68.0,126.0,259.0,180.0,301.0,54,42,22.327,110.494,84.172,0.762,7,0.202,Yes,126.0,259.0,180.0,301.0,D:\projects\illegal_parking_project\data\images\0043_top_20250623_t1.jpg,True,True
1025,d,0043_top_20250623_t0,0043_top_20250623_t1,156.0,452.0,223.0,508.0,67.0,56.0,143.0,481.0,193.0,522.0,50,41,29.262,105.19,79.624,0.757,7,0.278,Yes,143.0,481.0,193.0,522.0,D:\projects\illegal_parking_project\data\images\0043_top_20250623_t1.jpg,True,True
1026,d,0043_top_20250623_t0,0043_top_20250623_t1,308.0,459.0,383.0,527.0,75.0,68.0,255.0,467.0,306.0,511.0,51,44,3.808,101.548,83.63,0.824,7,0.037,Yes,255.0,467.0,306.0,511.0,D:\projects\illegal_parking_project\data\images\0043_top_20250623_t1.jpg,True,True
1027,d,0043_top_20250623_t0,0043_top_20250623_t1,310.0,344.0,384.0,407.0,74.0,63.0,251.0,378.0,302.0,425.0,51,47,5.025,94.895,84.534,0.891,7,0.053,Yes,251.0,378.0,302.0,425.0,D:\projects\illegal_parking_project\data\images\0043_top_20250623_t1.jpg,True,True
1028,d,0043_top_20250623_t0,0043_top_20250623_t1,493.0,449.0,520.0,561.0,27.0,112.0,387.0,429.0,406.0,512.0,19,83,5.22,72.918,76.158,1.044,7,0.072,Yes,387.0,429.0,406.0,512.0,D:\projects\illegal_parking_project\data\images\0043_top_20250623_t1.jpg,True,True
1040,d,0045_top_20250623_t0,0045_top_20250623_t1,277.0,387.0,342.0,441.0,65.0,54.0,255.0,263.0,305.0,310.0,50,47,1.118,80.951,83.187,1.028,8,0.014,Yes,255.0,263.0,305.0,310.0,D:\projects\illegal_parking_project\data\images\0045_top_20250623_t1.jpg,True,True
1041,d,0045_top_20250623_t0,0045_top_20250623_t1,270.0,506.0,333.0,557.0,63.0,51.0,256.0,353.0,303.0,392.0,47,39,3.5,76.479,76.485,1.0,8,0.046,Yes,256.0,353.0,303.0,392.0,D:\projects\illegal_parking_project\data\images\0045_top_20250623_t1.jpg,True,True
1042,d,0045_top_20250623_t0,0045_top_20250623_t1,418.0,194.0,485.0,242.0,67.0,48.0,346.0,102.0,397.0,145.0,51,43,1.581,85.428,87.727,1.027,8,0.019,Yes,346.0,102.0,397.0,145.0,D:\projects\illegal_parking_project\data\images\0045_top_20250623_t1.jpg,True,True
1043,d,0045_top_20250623_t0,0045_top_20250623_t1,102.0,598.0,167.0,639.0,65.0,41.0,138.0,440.0,189.0,486.0,51,46,4.031,72.236,78.772,1.09,8,0.056,Yes,138.0,440.0,189.0,486.0,D:\projects\illegal_parking_project\data\images\0045_top_20250623_t1.jpg,True,True
1044,d,0045_top_20250623_t0,0045_top_20250623_t1,368.0,46.0,397.0,161.0,29.0,115.0,307.0,11.0,327.0,98.0,20,87,3.354,79.649,77.878,0.978,8,0.042,Yes,307.0,11.0,327.0,98.0,D:\projects\illegal_parking_project\data\images\0045_top_20250623_t1.jpg,True,True
1045,d,0045_top_20250623_t0,0045_top_20250623_t1,166.0,316.0,196.0,443.0,30.0,127.0,172.0,237.0,200.0,326.0,28,89,0.5,83.187,81.123,0.975,8,0.006,Yes,172.0,237.0,200.0,326.0,D:\projects\illegal_parking_project\data\images\0045_top_20250623_t1.jpg,True,True
1046,d,0045_top_20250623_t0,0045_top_20250623_t1,295.0,59.0,324.0,169.0,29.0,110.0,255.0,31.0,276.0,114.0,21,83,2.693,75.664,73.348,0.969,8,0.036,Yes,255.0,31.0,276.0,114.0,D:\projects\illegal_parking_project\data\images\0045_top_20250623_t1.jpg,True,True
1047,d,0045_top_20250623_t0,0045_top_20250623_t1,259.0,58.0,285.0,168.0,26.0,110.0,229.0,38.0,248.0,118.0,19,80,3.905,73.79,69.354,0.94,8,0.053,Yes,229.0,38.0,248.0,118.0,D:\projects\illegal_parking_project\data\images\0045_top_20250623_t1.jpg,True,True
1052,d,0047_top_20250623_t0,0047_top_20250623_t1,359.0,158.0,389.0,304.0,30.0,146.0,326.0,178.0,347.0,270.0,21,92,3.606,84.095,85.884,1.021,8,0.043,Yes,326.0,178.0,347.0,270.0,D:\projects\illegal_parking_project\data\images\0047_top_20250623_t1.jpg,True,True
1053,d,0047_top_20250623_t0,0047_top_20250623_t1,55.0,151.0,96.0,285.0,41.0,134.0,141.0,171.0,162.0,256.0,21,85,4.123,82.377,78.294,0.95,8,0.05,Yes,141.0,171.0,162.0,256.0,D:\projects\illegal_parking_project\data\images\0047_top_20250623_t1.jpg,True,True
1054,d,0047_top_20250623_t0,0047_top_20250623_t1,226.0,171.0,263.0,328.0,37.0,157.0,246.0,182.0,271.0,281.0,25,99,2.5,91.706,93.536,1.02,8,0.027,Yes,246.0,182.0,271.0,281.0,D:\projects\illegal_parking_project\data\images\0047_top_20250623_t1.jpg,True,True
1055,d,0047_top_20250623_t0,0047_top_20250623_t1,614.0,185.0,639.0,330.0,25.0,145.0,491.0,194.0,512.0,287.0,21,93,8.515,81.541,89.067,1.092,8,0.104,Yes,491.0,194.0,512.0,287.0,D:\projects\illegal_parking_project\data\images\0047_top_20250623_t1.jpg,True,True
1056,d,0047_top_20250623_t0,0047_top_20250623_t1,49.0,327.0,94.0,479.0,45.0,152.0,136.0,279.0,160.0,368.0,24,89,5.148,93.493,84.599,0.905,8,0.055,Yes,136.0,279.0,160.0,368.0,D:\projects\illegal_parking_project\data\images\0047_top_20250623_t1.jpg,True,True
1065,d,0048_top_20250704_t0,0048_top_20250704_t1,397.0,289.0,420.0,332.0,23.0,43.0,397.0,289.0,420.0,332.0,23,43,27.336,124.964,148.273,1.187,6,0.219,Yes,397.0,289.0,420.0,332.0,D:\projects\illegal_parking_project\data\images\0048_top_20250704_t1.jpg,True,True
1066,c,0049_top_20250704_t0,0049_top_20250704_t1,59.0,10.0,122.0,109.0,63.0,99.0,59.0,10.0,122.0,109.0,63,99,6.083,106.405,107.935,1.014,8,0.057,Yes,59.0,10.0,122.0,109.0,D:\projects\illegal_parking_project\data\images\0049_top_20250704_t1.png,True,True
1067,c,0049_top_20250704_t0,0049_top_20250704_t1,472.0,144.0,543.0,257.0,71.0,113.0,472.0,144.0,543.0,257.0,71,113,3.041,95.525,99.035,1.037,8,0.032,Yes,472.0,144.0,543.0,257.0,D:\projects\illegal_parking_project\data\images\0049_top_20250704_t1.png,True,True
1068,c,0049_top_20250704_t0,0049_top_20250704_t1,24.0,48.0,92.0,145.0,68.0,97.0,24.0,48.0,92.0,145.0,68,97,7.211,107.448,109.018,1.015,8,0.067,Yes,24.0,48.0,92.0,145.0,D:\projects\illegal_parking_project\data\images\0049_top_20250704_t1.png,True,True
1069,c,0049_top_20250704_t0,0049_top_20250704_t1,521.0,509.0,610.0,619.0,89.0,110.0,521.0,509.0,610.0,619.0,89,110,7.632,89.275,90.028,1.008,8,0.085,Yes,521.0,509.0,610.0,619.0,D:\projects\illegal_parking_project\data\images\0049_top_20250704_t1.png,True,True
1070,c,0049_top_20250704_t0,0049_top_20250704_t1,526.0,313.0,599.0,420.0,73.0,107.0,526.0,313.0,599.0,420.0,73,107,5.315,85.563,87.681,1.025,8,0.062,Yes,526.0,313.0,599.0,420.0,D:\projects\illegal_parking_project\data\images\0049_top_20250704_t1.png,True,True
1071,c,0049_top_20250704_t0,0049_top_20250704_t1,378.0,42.0,443.0,114.0,65.0,72.0,378.0,42.0,443.0,114.0,65,72,3.808,81.056,85.276,1.052,8,0.047,Yes,378.0,42.0,443.0,114.0,D:\projects\illegal_parking_project\data\images\0049_top_20250704_t1.png,True,True
1072,c,0049_top_20250704_t0,0049_top_20250704_t1,348.0,4.0,407.0,73.0,59.0,69.0,348.0,4.0,407.0,73.0,59,69,5.385,77.337,81.688,1.056,8,0.07,Yes,348.0,4.0,407.0,73.0,D:\projects\illegal_parking_project\data\images\0049_top_20250704_t1.png,True,True
1073,c,0049_top_20250704_t0,0049_top_20250704_t1,0.0,89.0,63.0,195.0,63.0,106.0,0.0,89.0,63.0,195.0,63,106,9.301,107.168,107.299,1.001,8,0.087,Yes,0.0,89.0,63.0,195.0,D:\projects\illegal_parking_project\data\images\0049_top_20250704_t1.png,True,True
1074,c,0049_top_20250704_t0,0049_top_20250704_t1,178.0,328.0,215.0,475.0,37.0,147.0,178.0,328.0,215.0,475.0,37,147,9.014,89.872,88.6,0.986,8,0.1,Yes,178.0,328.0,215.0,475.0,D:\projects\illegal_parking_project\data\images\0049_top_20250704_t1.png,True,True
1075,c,0049_top_20250704_t0,0049_top_20250704_t1,116.0,352.0,155.0,496.0,39.0,144.0,116.0,352.0,155.0,496.0,39,144,12.01,90.604,89.499,0.988,8,0.133,Yes,116.0,352.0,155.0,496.0,D:\projects\illegal_parking_project\data\images\0049_top_20250704_t1.png,True,True
1076,c,0049_top_20250704_t0,0049_top_20250704_t1,418.0,74.0,474.0,143.0,56.0,69.0,418.0,74.0,474.0,143.0,56,69,3.536,70.838,75.073,1.06,8,0.05,Yes,418.0,74.0,474.0,143.0,D:\projects\illegal_parking_project\data\images\0049_top_20250704_t1.png,True,True
1077,c,0049_top_20250704_t0,0049_top_20250704_t1,64.0,356.0,104.0,498.0,40.0,142.0,64.0,356.0,104.0,498.0,40,142,14.509,91.049,90.686,0.996,8,0.159,Yes,64.0,356.0,104.0,498.0,D:\projects\illegal_parking_project\data\images\0049_top_20250704_t1.png,True,True
1078,c,0049_top_20250704_t0,0049_top_20250704_t1,503.0,234.0,582.0,336.0,79.0,102.0,503.0,234.0,582.0,336.0,79,102,3.606,91.285,94.112,1.031,8,0.039,Yes,503.0,234.0,582.0,336.0,D:\projects\illegal_parking_project\data\images\0049_top_20250704_t1.png,True,True
1079,c,0049_top_20250704_t0,0049_top_20250704_t1,236.0,305.0,276.0,450.0,40.0,145.0,236.0,305.0,276.0,450.0,40,145,7.018,89.308,90.802,1.017,8,0.079,Yes,236.0,305.0,276.0,450.0,D:\projects\illegal_parking_project\data\images\0049_top_20250704_t1.png,True,True
1080,c,0049_top_20250704_t0,0049_top_20250704_t1,323.0,1.0,359.0,43.0,36.0,42.0,323.0,1.0,359.0,43.0,36,42,5.523,49.041,50.448,1.029,8,0.113,Yes,323.0,1.0,359.0,43.0,D:\projects\illegal_parking_project\data\images\0049_top_20250704_t1.png,True,True
1081,c,0049_top_20250704_t0,0049_top_20250704_t1,483.0,601.0,574.0,639.0,91.0,38.0,483.0,601.0,574.0,639.0,91,38,9.014,70.264,71.176,1.013,8,0.128,Yes,483.0,601.0,574.0,639.0,D:\projects\illegal_parking_project\data\images\0049_top_20250704_t1.png,True,True
1082,c,0049_top_20250704_t0,0049_top_20250704_t1,0.0,180.0,18.0,241.0,18.0,61.0,0.0,180.0,18.0,241.0,18,61,12.54,46.098,46.755,1.014,8,0.272,Yes,0.0,180.0,18.0,241.0,D:\projects\illegal_parking_project\data\images\0049_top_20250704_t1.png,True,True
1083,c,0049_top_20250704_t0,0049_top_20250704_t1,482.0,598.0,543.0,639.0,61.0,41.0,482.0,598.0,543.0,639.0,61,41,8.902,51.971,51.478,0.991,8,0.171,Yes,482.0,598.0,543.0,639.0,D:\projects\illegal_parking_project\data\images\0049_top_20250704_t1.png,True,True
1084,c,0049_top_20250704_t0,0049_top_20250704_t1,484.0,614.0,593.0,639.0,109.0,25.0,484.0,614.0,593.0,639.0,109,25,8.902,79.379,79.712,1.004,8,0.112,Yes,484.0,614.0,593.0,639.0,D:\projects\illegal_parking_project\data\images\0049_top_20250704_t1.png,True,True
1085,c,0049_top_20250704_t0,0049_top_20250704_t1,0.0,477.0,30.0,557.0,30.0,80.0,0.0,477.0,30.0,557.0,30,80,20.718,54.452,53.759,0.987,8,0.38,Yes,0.0,477.0,30.0,557.0,D:\projects\illegal_parking_project\data\images\0049_top_20250704_t1.png,True,True
1086,b,0050_top_20250704_t0,0050_top_20250704_t1,510.0,135.0,619.0,236.0,109.0,101.0,510.0,135.0,619.0,236.0,109,101,2.5,108.046,102.083,0.945,7,0.023,Yes,510.0,135.0,619.0,236.0,D:\projects\illegal_parking_project\data\images\0050_top_20250704_t1.png,True,True
1087,b,0050_top_20250704_t0,0050_top_20250704_t1,245.0,410.0,297.0,617.0,52.0,207.0,245.0,410.0,297.0,617.0,52,207,5.523,102.416,101.119,0.987,7,0.054,Yes,245.0,410.0,297.0,617.0,D:\projects\illegal_parking_project\data\images\0050_top_20250704_t1.png,True,True
1088,b,0050_top_20250704_t0,0050_top_20250704_t1,312.0,427.0,368.0,640.0,56.0,213.0,312.0,427.0,368.0,640.0,56,213,3.536,109.59,104.709,0.955,7,0.032,Yes,312.0,427.0,368.0,640.0,D:\projects\illegal_parking_project\data\images\0050_top_20250704_t1.png,True,True
1089,b,0050_top_20250704_t0,0050_top_20250704_t1,502.0,0.0,606.0,22.0,104.0,22.0,500.0,0.0,607.0,32.0,107,32,2.915,86.128,87.361,1.014,7,0.034,Yes,500.0,0.0,607.0,32.0,D:\projects\illegal_parking_project\data\images\0050_top_20250704_t1.png,True,True
1090,b,0050_top_20250704_t0,0050_top_20250704_t1,500.0,0.0,607.0,32.0,107.0,32.0,502.0,0.0,606.0,22.0,104,22,6.5,90.139,83.199,0.923,7,0.072,Yes,502.0,0.0,606.0,22.0,D:\projects\illegal_parking_project\data\images\0050_top_20250704_t1.png,True,True
1091,d,0052_top_20250619_t0,0052_top_20250619_t1,131.0,516.0,196.0,567.0,65.0,51.0,355.0,171.0,437.0,244.0,82,73,4.743,74.706,81.492,1.091,6,0.063,Yes,355.0,171.0,437.0,244.0,D:\projects\illegal_parking_project\data\images\0052_top_20250619_t1.jpg,True,True
1092,d,0052_top_20250619_t0,0052_top_20250619_t1,403.0,305.0,474.0,359.0,71.0,54.0,0.0,542.0,67.0,611.0,67,69,8.322,88.549,60.216,0.68,6,0.094,Yes,0.0,542.0,67.0,611.0,D:\projects\illegal_parking_project\data\images\0052_top_20250619_t1.jpg,True,True
1093,d,0052_top_20250619_t0,0052_top_20250619_t1,295.0,273.0,327.0,385.0,32.0,112.0,191.0,461.0,227.0,615.0,36,154,5.099,79.649,76.158,0.956,6,0.064,Yes,191.0,461.0,227.0,615.0,D:\projects\illegal_parking_project\data\images\0052_top_20250619_t1.jpg,True,True
1094,d,0052_top_20250619_t0,0052_top_20250619_t1,363.0,271.0,397.0,385.0,34.0,114.0,90.0,483.0,130.0,639.0,40,156,3.041,82.492,77.175,0.936,6,0.037,Yes,90.0,483.0,130.0,639.0,D:\projects\illegal_parking_project\data\images\0052_top_20250619_t1.jpg,True,True
1095,d,0052_top_20250619_t0,0052_top_20250619_t1,132.0,265.0,163.0,368.0,31.0,103.0,422.0,455.0,455.0,589.0,33,134,4.243,73.355,71.868,0.98,6,0.058,Yes,422.0,455.0,455.0,589.0,D:\projects\illegal_parking_project\data\images\0052_top_20250619_t1.jpg,True,True
1096,d,0052_top_20250619_t0,0052_top_20250619_t1,328.0,269.0,360.0,386.0,32.0,117.0,141.0,479.0,181.0,633.0,40,154,5.701,83.241,77.698,0.933,6,0.068,Yes,141.0,479.0,181.0,633.0,D:\projects\illegal_parking_project\data\images\0052_top_20250619_t1.jpg,True,True
1097,d,0052_top_20250619_t0,0052_top_20250619_t1,263.0,277.0,294.0,384.0,31.0,107.0,235.0,453.0,271.0,600.0,36,147,7.159,76.538,74.947,0.979,6,0.094,Yes,235.0,453.0,271.0,600.0,D:\projects\illegal_parking_project\data\images\0052_top_20250619_t1.jpg,True,True
1098,d,0052_top_20250619_t0,0052_top_20250619_t1,101.0,267.0,131.0,361.0,30.0,94.0,464.0,442.0,498.0,577.0,34,135,1.118,68.0,74.626,1.097,6,0.016,Yes,464.0,442.0,498.0,577.0,D:\projects\illegal_parking_project\data\images\0052_top_20250619_t1.jpg,True,True
1100,d,0053_top_20250619_t0,0053_top_20250619_t1,311.0,222.0,365.0,264.0,54.0,42.0,208.0,351.0,291.0,410.0,83,59,9.513,82.976,64.413,0.776,6,0.115,Yes,208.0,351.0,291.0,410.0,D:\projects\illegal_parking_project\data\images\0053_top_20250619_t1.jpg,True,True
1101,d,0053_top_20250619_t0,0053_top_20250619_t1,314.0,352.0,334.0,431.0,20.0,79.0,261.0,72.0,292.0,208.0,31,136,3.64,67.624,62.241,0.92,6,0.054,Yes,261.0,72.0,292.0,208.0,D:\projects\illegal_parking_project\data\images\0053_top_20250619_t1.jpg,True,True
1102,d,0053_top_20250619_t0,0053_top_20250619_t1,255.0,383.0,276.0,456.0,21.0,73.0,359.0,45.0,390.0,161.0,31,116,14.23,80.529,56.824,0.706,6,0.177,Yes,359.0,45.0,390.0,161.0,D:\projects\illegal_parking_project\data\images\0053_top_20250619_t1.jpg,True,True
